cartodb_id,the_geom,url,name,line,median_income
978,0101000020E6100000E0EEF785497B52C04C2E1F6BEE694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Sw Corner,4-B-D,33809.000000000000
979,0101000020E6100000D89EF577C77052C0F016C37ABA4C4440,http://www.mta.info/nyct/service/,Beach 25th St & Rockaway Frwy At Nw Corner,A,41554.000000000000
980,0101000020E61000001D161EF5D77952C09A930BD1FB674440,http://www.mta.info/nyct/service/,Southern Blvd & 149th St At Nw Corner (To Manhattan Only),6,19409.0000000000000000
981,0101000020E6100000785429FC197A52C0EF8D89227E684440,http://www.mta.info/nyct/service/,Jackson Ave & 152nd St At Ne Corner (Northbound Only),2-5,23472.000000000000
982,0101000020E6100000C5FD07CE197A52C0CE075C4F87684440,http://www.mta.info/nyct/service/,Jackson Ave & Westchester Ave At Ne Corner (To Manhattan Only),2-5,22055.000000000000
983,0101000020E61000005AE4AD27BA7952C088DE1EC7E9684440,http://www.mta.info/nyct/service/,Westchester & 160th St At Sw Corner (To Manhattan Only),2-5,26011.000000000000
984,0101000020E61000004002989EB07952C098AC5E5AE7684440,http://www.mta.info/nyct/service/,Prospect Ave & Longwood Ave At Ne Corner (Northbound Only),2-5,28875.000000000000
985,0101000020E610000072B20520B57952C0E5A6448FF2684440,http://www.mta.info/nyct/service/,Prospect Ave & 160th St At Nw Corner (To Manhattan Only),2-5,26011.000000000000
986,0101000020E6100000D839D106607952C08007FF697D684440,http://www.mta.info/nyct/service/,Southern Blvd & Longwood Ave At Sw Corner (To Manhattan Only),6,24583.000000000000
987,0101000020E6100000CF1224E3267952C0A93A546075694440,http://www.mta.info/nyct/service/,Westchester Ave & Simpson St At Sw Corner (Northbound Only),2-5,16371.0000000000000000
988,0101000020E61000008B61A0C7287952C0AD8094A47E694440,http://www.mta.info/nyct/service/,Westchester Ave & Simpson St At Nw Corner (To Manhattan Only),2-5,19922.0000000000000000
989,0101000020E6100000ECEE163E227952C05294FF0386694440,http://www.mta.info/nyct/service/,Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),2-5,19922.0000000000000000
990,0101000020E61000006AD695900F7952C0ED2473C60A694440,http://www.mta.info/nyct/service/,Hunts Point Ave & 163rd St At Sw Corner,6-6 Express,19210.0000000000000000
991,0101000020E61000009BC3E247FC7852C0916CE8C90F694440,http://www.mta.info/nyct/service/,Hunts Point Ave & 163rd St At Se Corner,6-6 Express,23926.000000000000
992,0101000020E6100000186AC6BAB87852C02B5D0102E9694440,http://www.mta.info/nyct/service/,Whitlock Ave & Westchester Ave At Sw Corner,6,17800.0000000000000000
993,0101000020E6100000DC03736F457852C079FA056A0B6A4440,http://www.mta.info/nyct/service/,Elder Ave & Westchester Ave At Sw Corner,6,29338.000000000000
994,0101000020E6100000B2756452437852C0DC7B13EF136A4440,http://www.mta.info/nyct/service/,Elder Ave & Westchester Ave At Ne Corner,6,32254.000000000000
995,0101000020E61000005B577D48F87A52C03472A0A2FD6A4440,http://www.mta.info/nyct/service/,River Ave & 167th St At Ne Corner,4,25000.000000000000
996,0101000020E6100000BE52E998F37A52C01158178EFA6A4440,http://www.mta.info/nyct/service/,River Ave & 167th St At Nw Corner,4,25000.000000000000
997,0101000020E6100000ABDDC9FACD7A52C080510EDF9C6A4440,http://www.mta.info/nyct/service/,Grand Concourse & Mcclellan St At Se Corner,B-D,38440.000000000000
998,0101000020E610000054EFE86ED77A52C0CB0A6564A36A4440,http://www.mta.info/nyct/service/,Grand Concourse & Mcclellan St At Sw Corner,B-D,29723.000000000000
999,0101000020E6100000B907F755B97A52C0E7F502E5C96A4440,http://www.mta.info/nyct/service/,Grand Concourse & 167th St At Se Corner,B-D,38440.000000000000
1000,0101000020E6100000ABA999DBBD7A52C020C91658DA6A4440,http://www.mta.info/nyct/service/,Grand Concourse & 167th St At Nw Corner,B-D,25000.000000000000
1001,0101000020E6100000D22AB765C07A52C0A4F4F196856B4440,http://www.mta.info/nyct/service/,Jerome Ave & 170th St At Sw Corner,4,29271.000000000000
1002,0101000020E610000051A6EEDFBC7A52C0471F5FAC826B4440,http://www.mta.info/nyct/service/,Jerome Ave & 170th St At Se Corner,4,26875.000000000000
1003,0101000020E6100000CE72E7AD817A52C0542A565A596B4440,http://www.mta.info/nyct/service/,Grand Concourse & 170th St At Sw Corner,B-D,17978.0000000000000000
1004,0101000020E6100000C8914C85787A52C0D205D924526B4440,http://www.mta.info/nyct/service/,Grand Concourse & 170th St At Se Corner,B-D,18662.0000000000000000
1005,0101000020E610000063293F0C747A52C01D43384F886B4440,http://www.mta.info/nyct/service/,Grand Concourse & 171st St At Nw Corner,B-D,29535.000000000000
1006,0101000020E6100000BEA59293897A52C02862FB231F6C4440,http://www.mta.info/nyct/service/,Jerome Ave & Cross Bronx Expwy At Sw Corner,4,30905.000000000000
1007,0101000020E610000038E0B1C0577A52C09CBCD12F246C4440,http://www.mta.info/nyct/service/,Grand Concourse & 174th St At Nw Corner,B-D,30905.000000000000
1008,0101000020E6100000720B207A527A52C0AA8BC1F0246C4440,http://www.mta.info/nyct/service/,Grand Concourse & 174th St At Nw Corner,B-D,30905.000000000000
1009,0101000020E6100000A9C3CC845F7A52C0AC9184D3956C4440,http://www.mta.info/nyct/service/,Jerome Ave & 176th St At Nw Corner,4,20923.000000000000
1010,0101000020E61000006A4A6C64577A52C075AA902A9D6C4440,http://www.mta.info/nyct/service/,Jerome Ave & 176th St At Se Corner,4,29000.000000000000
1011,0101000020E61000004B964F6A2F7A52C0F2B69378536C4440,http://www.mta.info/nyct/service/,Grand Concourse & 175th St At Ne Corner,B-D,24365.000000000000
1012,0101000020E610000087A30EDB167952C0B1BBD9F3486A4440,http://www.mta.info/nyct/service/,Southern Blvd & Freeman St At Nw Corner (To Manhattan Only),2-5,20671.000000000000
1013,0101000020E61000006BBE8E4B1C7A52C0A37E0E5F396D4440,http://www.mta.info/nyct/service/,Jerome Ave & Burnside Ave At Sw Corner,4,21451.000000000000
1014,0101000020E610000026684922FB7952C0606BE566CB6C4440,http://www.mta.info/nyct/service/,Grand Concourse & Echo Pl At Sw Corner,B-D,30492.000000000000
1015,0101000020E61000009749379CF97952C00667B2D7CE6C4440,http://www.mta.info/nyct/service/,Grand Concourse & Echo Pl At Nw Corner,B-D,30492.000000000000
1016,0101000020E61000009E3B0DAFEB7952C01E80378BF16C4440,http://www.mta.info/nyct/service/,Grand Concourse & 179th St At Sw Corner,B-D,30492.000000000000
1017,0101000020E6100000D938E89FE07952C09F2FF1C5F16C4440,http://www.mta.info/nyct/service/,Grand Concourse & 179th St At Ne Corner,B-D,23795.000000000000
1018,0101000020E6100000D0DA17BA127A52C07D3809A5426D4440,http://www.mta.info/nyct/service/,Jerome Ave & Burnside Ave At Se Corner,4,20469.000000000000
1019,0101000020E61000002EDBF5E7A27952C0D94F507C8F6D4440,http://www.mta.info/nyct/service/,Grand Concourse & 182nd St At Se Corner,B-D,24853.000000000000
1020,0101000020E6100000B5224A04AA7952C0920B9687986D4440,http://www.mta.info/nyct/service/,Grand Concourse & 182nd St At Nw Corner,B-D,20263.000000000000
1022,0101000020E610000073B7E7E3DA7952C09156CF2CE36D4440,http://www.mta.info/nyct/service/,Jerome Ave & 183rd St At Nw Corner,4,21613.000000000000
1023,0101000020E6100000B66B6F4A797952C0D97AFEB9426E4440,http://www.mta.info/nyct/service/,Grand Concourse & 188th St At Sw Corner,B-D,29926.000000000000
1024,0101000020E6100000175D12656F7952C02B9A66133A6E4440,http://www.mta.info/nyct/service/,Grand Concourse & 188th St At Se Corner,B-D,28824.000000000000
1025,0101000020E610000017EEBC35B07952C00DC324216B6E4440,http://www.mta.info/nyct/service/,Jerome Ave & Fordham Rd At Sw Corner,4,30131.000000000000
1026,0101000020E6100000284C1015AA7952C0D6F69AFF6A6E4440,http://www.mta.info/nyct/service/,Jerome Ave & Fordham Rd At Se Corner,4,21613.000000000000
1027,0101000020E6100000E6C45790667952C05F83EBB95F6E4440,http://www.mta.info/nyct/service/,Grand Concourse & Fordham Rd At Se Corner,B-D,28824.000000000000
1028,0101000020E6100000AB339C5E627952C02AAB54D16B6E4440,http://www.mta.info/nyct/service/,Grand Concourse & Fordham Rd At Ne Corner,B-D,24936.000000000000
1029,0101000020E6100000DFF11B446B7952C033ECB5E70C6F4440,http://www.mta.info/nyct/service/,Jerome Ave & Kingsbridge Rd At Ne Corner,4,36481.000000000000
1030,0101000020E6100000771E4A01697952C08DE064DA116F4440,http://www.mta.info/nyct/service/,Jerome Ave & Kingsbridge Rd At Ne Corner,4,36481.000000000000
1031,0101000020E6100000CB07D74D3C7952C0EA939D07DF6E4440,http://www.mta.info/nyct/service/,Grand Concourse & Kingsbridge Rd At Ne Corner,B-D,36481.000000000000
1032,0101000020E61000003EAF4600377952C058DAAC42DD6E4440,http://www.mta.info/nyct/service/,Grand Concourse & Kingsbridge Rd At Ne Corner,B-D,22318.000000000000
1033,0101000020E6100000FFFA7774237952C0CFDAA936126F4440,http://www.mta.info/nyct/service/,Grand Concourse & 196th St At Se Corner,B-D,22318.000000000000
1034,0101000020E6100000367ED0E80E7952C00AE4A0EC406A4440,http://www.mta.info/nyct/service/,Southern Blvd & Freeman St At Se Corner (Northbound Only),2-5,25317.000000000000
1035,0101000020E610000089D4F7E80D7952C009F14F1A446A4440,http://www.mta.info/nyct/service/,Southern Blvd & Freeman St At Ne Corner (Northbound Only),2-5,20671.000000000000
1036,0101000020E6100000228A16B7D17852C04721FA63346B4440,http://www.mta.info/nyct/service/,Boston Rd & 174th St At Nw Corner (To Manhattan Only),2-5,23883.000000000000
1037,0101000020E6100000227673C8CD7852C0302158B92A6B4440,http://www.mta.info/nyct/service/,Boston Rd & 174th St At Se Corner (Northbound Only),2-5,15064.0000000000000000
1038,0101000020E6100000EDFB6E7D587852C05D46AFBB8C6B4440,http://www.mta.info/nyct/service/,Boston Rd & E Tremont Ave At Nw Corner,2-5,17380.0000000000000000
1039,0101000020E6100000DC46181A4F7852C06FC94EAA906B4440,http://www.mta.info/nyct/service/,Boston Rd & E Tremont Ave At Ne Corner,2-5,17380.0000000000000000
1040,0101000020E6100000B0EB4377497852C065CD7C3B9C6B4440,http://www.mta.info/nyct/service/,Boston Rd & 178th St At Se Corner,2-5,17380.0000000000000000
1041,0101000020E6100000E8E3C254FA7752C07800E62A296A4440,http://www.mta.info/nyct/service/,Morrison Ave & Westchester Ave At Sw Corner,6,24437.000000000000
1042,0101000020E6100000AE9EC082FB7752C06BAFFEEE306A4440,http://www.mta.info/nyct/service/,Morrison Ave & Westchester Ave At Nw Corner,6,24668.000000000000
1043,0101000020E6100000063A4906807752C09AEE97A5776A4440,http://www.mta.info/nyct/service/,St Lawrence Ave & Westchester Ave At Ne Corner,6,41983.000000000000
1044,0101000020E610000003F891861A7752C05AB729F6AA6A4440,http://www.mta.info/nyct/service/,Metropolitan Ave & Westchester Ave At Nw Corner,6-6 Express,44844.000000000000
1045,0101000020E610000084EAEDE1927752C028EFF87CA76C4440,http://www.mta.info/nyct/service/,Birchall Ave & Sagamore St At Se Corner,2-5,23750.000000000000
1046,0101000020E6100000E3F6008A917752C08828CFB6AD6C4440,http://www.mta.info/nyct/service/,Birchall Ave & Sagamore St At Ne Corner,2-5,52292.000000000000
1047,0101000020E6100000EC8D977E897752C07686BE21A06D4440,http://www.mta.info/nyct/service/,White Plains Rd & Pelham Pkwy At Sw Corner,2-5,41101.000000000000
1048,0101000020E6100000E37315B1887752C0101B644CD46D4440,http://www.mta.info/nyct/service/,White Plains Rd & Pelham Pkwy At Nw Corner,2-5,44602.000000000000
1049,0101000020E61000002AA64F94847752C08DB0828FD46D4440,http://www.mta.info/nyct/service/,White Plains Rd & Pelham Pkwy At Ne Corner,2-5,39018.000000000000
1050,0101000020E61000004ED301E8217652C0CCFB6158626F4440,http://www.mta.info/nyct/service/,Seymour Ave & Gun Hill Rd At Se Corner,5,57292.000000000000
1051,0101000020E6100000D049C3BAF17852C0F6DBC1C6CF6F4440,http://www.mta.info/nyct/service/,Jerome Ave & Bedford Park Blvd At Sw Corner,4,50669.000000000000
1052,0101000020E61000003C691F52D37852C0482F9BB2AD6F4440,http://www.mta.info/nyct/service/,Grand Concourse & Bedford Park Blvd At Nw Corner,B-D,32127.000000000000
1053,0101000020E6100000CB171361C37852C0AFD964C4DF6F4440,http://www.mta.info/nyct/service/,Grand Concourse & 203rd St At Nw Corner,B-D,32127.000000000000
1054,0101000020E6100000593E6C49477852C08AE591D801704440,http://www.mta.info/nyct/service/,Bainbridge Ave & 205th St At Ne Corner,D,40151.000000000000
1055,0101000020E61000007C5B9E5E297852C0BA58D923E76F4440,http://www.mta.info/nyct/service/,Perry Ave & 205th St At Nw Corner,D,40151.000000000000
1056,0101000020E610000009F0C436A97852C08023AC6B8E704440,http://www.mta.info/nyct/service/,Jerome Ave & Mosholu Pkwy At Sw Corner,4,39231.000000000000
1057,0101000020E6100000FFEF442FA37852C07E1C65A68E704440,http://www.mta.info/nyct/service/,Jerome Ave & Mosholu Pkwy At Se Corner,4,37143.000000000000
1058,0101000020E61000003CCBEF71A67852C06996D23C93704440,http://www.mta.info/nyct/service/,Jerome Ave & Mosholu Pkwy At Sw Corner,4,39231.000000000000
1059,0101000020E6100000948FA084997852C0F0473E9EA9704440,http://www.mta.info/nyct/service/,Jerome Ave & Mosholu Pkwy At Nw Corner,4,39231.000000000000
1060,0101000020E610000094EF1692937852C0E79A0218A9704440,http://www.mta.info/nyct/service/,Jerome Ave & Mosholu Pkwy At Ne Corner,4,37143.000000000000
1061,0101000020E61000006240391E337852C0F423E09B80714440,http://www.mta.info/nyct/service/,Jerome Ave & Bainbridge Ave At Se Corner,4,32745.000000000000
1062,0101000020E6100000114B50B6817752C0874AD1308F6F4440,http://www.mta.info/nyct/service/,White Plains Rd & Burke Ave At Nw Corner,2-5,22486.000000000000
1063,0101000020E61000004E1CA5457D7752C0557108CD886F4440,http://www.mta.info/nyct/service/,White Plains & Burke Ave At Se Corner,2-5,36667.000000000000
1064,0101000020E61000001F00B2A9737752C0A6C2D53E5E704440,http://www.mta.info/nyct/service/,White Plains Rd & 211th St At Sw Corner,2-5,40076.000000000000
1065,0101000020E610000043E765213A7752C0E003F8DC1C714440,http://www.mta.info/nyct/service/,White Plains Rd & 219th St At Nw Corner,2-5,35515.000000000000
1066,0101000020E6100000858E4A6E147752C0FB960847A3714440,http://www.mta.info/nyct/service/,White Plains Rd & 225th St At Sw Corner,2-5,34348.000000000000
1067,0101000020E6100000C088B363A07552C0609C3CB797704440,http://www.mta.info/nyct/service/,Baychester Ave & Tillotson Ave At Nw Corner,5,35096.000000000000
1068,0101000020E6100000FF04A094107752C0BBF4B9B8A0714440,http://www.mta.info/nyct/service/,White Plains Rd & 225th St At Se Corner,2-5,28966.000000000000
1069,0101000020E6100000C423F3D37F7652C0469189CBCB6A4440,http://www.mta.info/nyct/service/,Castle Hill Ave & Westchester Ave At Ne Corner,6-6 Express,51300.000000000000
1070,0101000020E6100000C0EECDE3307652C0411DF0FD206B4440,http://www.mta.info/nyct/service/,Westchester Ave & Zerega Ave At Nw Corner,6-6 Express,43750.000000000000
1071,0101000020E6100000F5A04B2CF07552C0BB56BDFA8B6B4440,http://www.mta.info/nyct/service/,Westchester Ave & Ferris Pl At Sw Corner,6-6 Express,42595.000000000000
1072,0101000020E6100000B9713D61897552C09C098C34046C4440,http://www.mta.info/nyct/service/,Westchester Ave & Middletown Rd At Nw Corner,6-6 Express,51726.000000000000
1073,0101000020E6100000D607D80E467552C0638EB758646C4440,http://www.mta.info/nyct/service/,Edison Ave & Westchester Ave At Se Corner,6-6 Express,43909.000000000000
1074,0101000020E61000008354B230447552C09CE72774716C4440,http://www.mta.info/nyct/service/,Edison Ave & Westchester Ave At Ne Corner,6-6 Express,51726.000000000000
1075,0101000020E61000006719CF0FF07452C0E144CD8D266D4440,http://www.mta.info/nyct/service/,Burr Ave & Westchester Ave At Se Corner,6-6 Express,54167.000000000000
1076,0101000020E6100000518BC293DD7652C0B49DF37356724440,http://www.mta.info/nyct/service/,White Plains Rd & 233rd St At Se Corner,2-5,52656.000000000000
1077,0101000020E610000056F4E2C0AB7652C026FFB14AFC724440,http://www.mta.info/nyct/service/,White Plains Rd & Nereid Ave At Se Corner,2-5,45136.000000000000
1078,0101000020E6100000094BC4A86B7652C08FE8C7C99E734440,http://www.mta.info/nyct/service/,White Plains Rd & 241st St At Se Corner,2,45136.000000000000
1079,0101000020E6100000B0E782727F7952C0293B6D9DE4714440,http://www.mta.info/nyct/service/,Broadway & 242nd St At Nw Corner,1,48681.000000000000
1080,0101000020E6100000CA884450C07A52C0CC5F977771684440,http://www.mta.info/nyct/service/,Melrose Ave & 149th St At Sw Corner (Northbound Only),2-5,21959.000000000000
1081,0101000020E610000057E71A2EBD7A52C0540466067B684440,http://www.mta.info/nyct/service/,Melrose Ave & 149th St At Nw Corner (To Manhattan Only),2-5,21959.000000000000
1082,0101000020E61000004326E3AFB87A52C0506756CA6E684440,http://www.mta.info/nyct/service/,3rd Ave & 149th St At Se Corner (Northbound Only),2-5,21827.000000000000
1083,0101000020E61000002A79190D647952C0858E311A38694440,http://www.mta.info/nyct/service/,Intervale Ave & Westchester Ave At Se Corner,2-5,28875.000000000000
1084,0101000020E610000030711471247952C0DD6C860985694440,http://www.mta.info/nyct/service/,Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),2-5,19922.0000000000000000
1085,0101000020E6100000C42A0FB9DC7752C05B01B935B46B4440,http://www.mta.info/nyct/service/,Morris Park Ave & 180th St At Nw Corner,2-5,23750.000000000000
1086,0101000020E610000096D80AC5327552C081C500B4A9714440,http://www.mta.info/nyct/service/,Dyre Ave & Light St At Ne Corner,5,69950.000000000000
1087,0101000020E61000001EFC06773D7B52C04A013477FC694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Ne Corner,4-B-D,29723.000000000000
1088,0101000020E6100000CD0FF1811D7952C04299D3D69B5F4440,http://www.mta.info/nyct/service/,73rd St & Broadway At Sw Corner,7-E-F-M-R,50049.000000000000
1089,0101000020E61000001D71831E317752C02EBCAC507E5D4440,http://www.mta.info/nyct/service/,63rd Rd & Queens Blvd At Ne Corner,E-M-R,51016.000000000000
1090,0101000020E6100000380E11ECF87852C0C9D043167C5F4440,http://www.mta.info/nyct/service/,75th St & Broadway At Se Corner,7-E-F-M-R,50139.000000000000
1091,0101000020E61000004C7AD0031F7852C0730F4FB8315E4440,http://www.mta.info/nyct/service/,54th St & Queens Blvd At Se Corner,E-M-R,51905.000000000000
1092,0101000020E6100000F790125D177852C0E9168BE43E5E4440,http://www.mta.info/nyct/service/,54th St & Queens Blvd At Ne Corner,E-M-R,54554.000000000000
1093,0101000020E6100000096DB8E5237852C0EDB176A0615E4440,http://www.mta.info/nyct/service/,Broadway & Queens Blvd At Se Corner,E-M-R,54554.000000000000
1094,0101000020E610000063AEEAA66F7F52C0C55D1F69A4584440,http://www.mta.info/nyct/service/,Court St & Joralemon St At Sw Corner,2-3-4-5-N-R,117348.000000000000
1095,0101000020E6100000A1B73CA2317F52C09CAAF070A0584440,http://www.mta.info/nyct/service/,Jay St & Willoughby St At Nw Corner,A-C-F,103500.000000000000
1096,0101000020E61000009B661956337F52C0EE6F2C7F9D584440,http://www.mta.info/nyct/service/,Jay St & Willoughby St At Nw Corner,A-C-F,103500.000000000000
1097,0101000020E61000001D5416B4307F52C03BD82CEFB2584440,http://www.mta.info/nyct/service/,Jay St & Metrotech Walk At Sw Corner,A-C-F,103500.000000000000
1098,0101000020E6100000675346C32D7F52C049FAA577B6584440,http://www.mta.info/nyct/service/,Jay St & Metrotech Walk At Se Corner,A-C-F,103500.000000000000
1099,0101000020E6100000767778CA317F52C071CA0FA586584440,http://www.mta.info/nyct/service/,Jay St & Fulton St At Nw Corner,A-C-F,103500.000000000000
1100,0101000020E6100000BD0DA7502F7F52C03D779BE084584440,http://www.mta.info/nyct/service/,Jay St & Fulton St At Ne Corner,A-C-F,103500.000000000000
1101,0101000020E61000008E0F5CE4CD7E52C0290ADCD04A584440,http://www.mta.info/nyct/service/,Flatbush Ave & De Kalb Ave At Se Corner,B-D-N-Q-R,98472.000000000000
1102,0101000020E6100000FDD57DAF957E52C01606F2ADAC574440,http://www.mta.info/nyct/service/,Ashland Pl & Hanson Pl At Se Corner,2-3-4-5-B-D-N-Q-R,60435.000000000000
1103,0101000020E61000009F37F187237E52C05036A9B26E564440,http://www.mta.info/nyct/service/,Flatbush Ave & Plaza Street East At Se Corner,2-3-4,117704.000000000000
1104,0101000020E61000007DF93DD8267E52C041E1B5276D564440,http://www.mta.info/nyct/service/,Flatbush Ave & Plaza Street West At Nw Corner,2-3-4,117704.000000000000
1105,0101000020E6100000CF5574D34D7D52C0DB66828C55564440,http://www.mta.info/nyct/service/,Franklin Ave & Park Pl At Nw Corner,S,55050.000000000000
1106,0101000020E6100000B6F548B2287D52C0946A3E8731574440,http://www.mta.info/nyct/service/,Franklin Ave & Fulton St At Ne Corner,A-C-S,50465.000000000000
1107,0101000020E6100000795D2B21C07E52C0A688406811584440,http://www.mta.info/nyct/service/,Flatbush Ave & Livingston St At Nw Corner,2-3-4-5,101579.000000000000
1108,0101000020E61000005C6650CABD7E52C0AE028AD015584440,http://www.mta.info/nyct/service/,Flatbush Ave & Livingston St At Ne Corner,2-3-4-5,98472.000000000000
1109,0101000020E61000009A9AE3B5127D52C0F97B9AA40C5F4440,http://www.mta.info/nyct/service/,Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only),7-7 Express,82470.000000000000
1110,0101000020E61000006905AE2F127D52C01B433FCE0E5F4440,http://www.mta.info/nyct/service/,Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only),7-7 Express,82470.000000000000
1111,0101000020E6100000112F26A60B7D52C0261D2B82125F4440,http://www.mta.info/nyct/service/,Vernon Blvd & 50th Ave At Ne Corner (To Manhattan Only),7-7 Express,82470.000000000000
1112,0101000020E6100000869230B1F97C52C06C0B0D02055F4440,http://www.mta.info/nyct/service/,Jackson Ave & 50th Ave At Se Corner (To Flushing Only),7-7 Express,82470.000000000000
1113,0101000020E6100000A6444E51F57C52C06A75A2B1095F4440,http://www.mta.info/nyct/service/,Jackson Ave & 50th Ave At Ne Corner (To Manhattan Only),7-7 Express,82470.000000000000
1114,0101000020E6100000FBB8FEB5BC7C52C084B7B3AF4F5F4440,http://www.mta.info/nyct/service/,Jackson Ave & 47th Ave At Sw Corner,G,82470.000000000000
1115,0101000020E6100000DC4C09D0B67C52C0BA15AAD0535F4440,http://www.mta.info/nyct/service/,Jackson Ave & 47th Ave At Nw Corner,G,82470.000000000000
1116,0101000020E61000001625941E867C52C08645CBAB865F4440,http://www.mta.info/nyct/service/,23rd St & 45th Rd At Nw Corner,7-7 Express,82470.000000000000
1117,0101000020E6100000E3E72F207B7C52C0ACF91C82845F4440,http://www.mta.info/nyct/service/,Jackson Ave & 45th Rd At Nw Corner,E-G-M,118563.000000000000
1118,0101000020E6100000213A6CE8667C52C09487F298945F4440,http://www.mta.info/nyct/service/,Jackson Ave & 45th Ave At Nw Corner,E-G-M,118563.000000000000
1119,0101000020E610000094B4E11A9F7C52C0695FFCBCBC5F4440,http://www.mta.info/nyct/service/,21st St & 44th Ave At Se Corner,E-G-M,82470.000000000000
1120,0101000020E610000091B5E611A37B52C0A5A8DD9A4E5F4440,http://www.mta.info/nyct/service/,33rd St & Queens Blvd At Nw Corner,7,39773.000000000000
1121,0101000020E61000005100C8D79E7B52C033268CD14D5F4440,http://www.mta.info/nyct/service/,33rd St & Queens Blvd At Se Corner,7,39773.000000000000
1122,0101000020E6100000FBDC14F19D7B52C064EF1818535F4440,http://www.mta.info/nyct/service/,33rd St & Queens Blvd At Ne Corner,7,39773.000000000000
1123,0101000020E6100000238844AB937B52C019B6CA20515F4440,http://www.mta.info/nyct/service/,34th St & Queens Blvd At Nw Corner,7,39773.000000000000
1124,0101000020E610000055C10A302C7C52C0039CA90509604440,http://www.mta.info/nyct/service/,Queens Plaza South & 27th St At Sw Corner,7-7 Express-N-Q,118563.000000000000
1125,0101000020E61000008495467EFD7B52C0A1291BB5D55F4440,http://www.mta.info/nyct/service/,Jackson Ave & Queens Blvd At Se Corner,E-M-R,118563.000000000000
1126,0101000020E61000001FBCCDF6E87B52C0184C6B26F25F4440,http://www.mta.info/nyct/service/,Northern Blvd & 41st Ave At Se Corner,E-M-R,
1128,0101000020E6100000739EFFAB8E7B52C04873C03C3E604440,http://www.mta.info/nyct/service/,34th St & Northern Blvd At Sw Corner (To Jamaica Only),E-M-R,
1129,0101000020E610000047F5E8FB707B52C0AF2B81C148604440,http://www.mta.info/nyct/service/,35th St & 38th Ave At Ne Corner (To Manhattan And Brooklyn Only),E-M-R,54779.000000000000
1130,0101000020E6100000B7FBC753567B52C0A887BE0140604440,http://www.mta.info/nyct/service/,36th St & Northern Blvd At Se Corner (To Jamaica Only),E-M-R,
1131,0101000020E6100000876D3EBE847B52C0230F33DFD4604440,http://www.mta.info/nyct/service/,31st St & 36th Ave At Sw Corner,N-Q,45652.000000000000
1132,0101000020E6100000868C1C84807B52C07144E1F6DE604440,http://www.mta.info/nyct/service/,31st St & 36th Ave At Nw Corner,N-Q,53228.000000000000
1133,0101000020E61000002E1DB9BC397B52C0240DDDC981614440,http://www.mta.info/nyct/service/,31st St & Broadway At Se Corner,N-Q,65021.000000000000
1134,0101000020E61000004EC8A3772A7B52C00BBA91C0325F4440,http://www.mta.info/nyct/service/,40th St & Queens Blvd At Sw Corner (To Flushing Only),7,41063.000000000000
1135,0101000020E610000024AD0DD4297B52C03B61BA2C395F4440,http://www.mta.info/nyct/service/,40th St & Queens Blvd At Nw Corner (To Manhattan Only),7,41063.000000000000
1136,0101000020E610000074C68CCC237B52C0943E119A375F4440,http://www.mta.info/nyct/service/,40th St & Queens Blvd At Ne Corner (To Manhattan Only),7,41063.000000000000
1137,0101000020E6100000D8056320CF7A52C0E5F4124E1E5F4440,http://www.mta.info/nyct/service/,46th St & Queens Blvd At Sw Corner,7,66908.000000000000
1138,0101000020E6100000BA288C7DC97A52C09A34BE561C5F4440,http://www.mta.info/nyct/service/,46th St & Queens Blvd At Se Corner,7,54808.000000000000
1139,0101000020E61000002B4CFDC1C07A52C0A5A82C6C195F4440,http://www.mta.info/nyct/service/,47th St & Queens Blvd At Sw Corner,7,54808.000000000000
1140,0101000020E61000008CF92E98BF7A52C0F758FED3205F4440,http://www.mta.info/nyct/service/,47th St & Queens Blvd At Nw Corner,7,54808.000000000000
1141,0101000020E61000008E9911F96E7A52C0500B0BC43F5F4440,http://www.mta.info/nyct/service/,52nd St & Roosevelt Ave At Nw Corner,7,49669.000000000000
1142,0101000020E6100000E23D757ADE7A52C0BFED20FD09614440,http://www.mta.info/nyct/service/,Steinway St & Broadway At Sw Corner,E-M-R,69625.000000000000
1143,0101000020E610000054DA97BED77A52C074EF697E0F614440,http://www.mta.info/nyct/service/,Steinway St & Broadway At Se Corner,E-M-R,45811.000000000000
1144,0101000020E61000009A5B6527837A52C070060BD5E0604440,http://www.mta.info/nyct/service/,46th St & Broadway At Nw Corner (To Manhattan And Brooklyn Only),E-M-R,51319.000000000000
1145,0101000020E6100000B4713928617A52C0F891B991C5604440,http://www.mta.info/nyct/service/,48th St & Newtown Rd At Ne Corner (To Manhattan And Brooklyn Only),E-M-R,25625.000000000000
1146,0101000020E610000030AC75CACB7952C0F08287AE735F4440,http://www.mta.info/nyct/service/,61st St & Roosevelt Ave At Ne Corner,7-7 Express,41927.000000000000
1147,0101000020E61000001BC521020E7A52C0EC30DF9F65604440,http://www.mta.info/nyct/service/,54th St & Northern Blvd At Nw Corner (To Jamaica Only),E-M-R,81167.000000000000
